;sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
299;femenino;servicio;peluqueria;aranjuez;3;4.0;14/02/2017;6000000;microempresarial
300;femenino;industria;variedades;aranjuez;3;4.0;2018/05/4;7800000;microempresarial
301;femenino;comercio;comidas rapidas;robledo;3;7.0;22/02/2018;5000000;microempresarial
302;femenino;industria;Fabrica De ;aranjuez;3;4.0;10/04/2018;3000000;microempresarial
303;masculino;comercio;fabrica de calzado;manila;3;14.0;22/04/2019;1500000;microempresarial
304;femenino;comercio;comidas rapidas;robledo;2;7.0;6/12/2017;7300000;microempresarial
305;masculino;industria;carpinteria;santa cruz;1;2.0;11/08/2016;4000000;microempresarial
306;masculino;comercio;fabrica de alimentos;popular;2;1.0;7/11/2018;7800000;microempresarial
307;femenino;industria;fabrica de ;manrique central no. 1;3;4.0;17/05/2018;5000000;microempresarial
308;femenino;industria;fabrica de ;lopez de mesa;3;7.0;20/09/2017;5000000;microempresarial
309;femenino;comercio;variedades;pedregal;3;6.0;25/10/2017;7377000;microempresarial
310;femenino;industria;fabrica de ;popular;2;1.0;31/08/2016;$ 6,000,000.00;microempresarial
311;femenino;industria;fabrica de ;robledo;1;7.0;21/02/2019;7000000;microempresarial
312;femenino;industria;fabrica de ;manrique central no. 2;2;3.0;2017/08/10;3000000;Microempresarial
313;femenino;comercio;variedades;enciso;2;8.0;26/10/2017;1000000;microempresarial
314;masculino;comercio;Variedades;CAMPO VALDES NO. 1;3;4.0;16/07/2018;7800000;microempresarial
315;femenino;servicio;comidas rapidas;buenos aires;3;9.0;12/07/2016;6000000;microempresarial
316;femenino;comercio;comidas rapidas;la palma;2;16.0;22/06/2018;7000000;microempresarial
317;femenino;industria;fabrica de helados;olaya herrera;1;7.0;14/06/2018;4500000;microempresarial
318;femenino;agropecuaria;criadero de animales ;cabecera san antonio ;2;80.0;9/10/2017;14000000;agropecuaria
319;femenino;servicio;peluqueria;belen;3;16.0;3/11/2016;6890000;microempresarial
320;femenino;industria;Fabrica De ;buenos aires;3;9.0;9/05/2018;6000000;Microempresarial
321;femenino;industria;fabrica de ;belen;1;16.0;9/07/2018;5000000;microempresarial
322;femenino;comercio;miscelanea;campo valdes no. 1;2;4.0;29/05/2019;6000000;microempresarial
323;femenino;comercio;cafeteria;pablo vi;2;2.0;6/09/2017;7000000;microempresarial
324;masculino;industria;carpinteria;san martin de porres;2;6.0;2016/06/15;6890000;microempresarial
325;masculino;comercio;tienda;san antonio;3;8.0;21/06/2019;4500000;microempresarial
326;femenino;industria;FABRICA DE ;;1;1.0;2018/07/6;3500000;microempresarial
327;femenino;servicio;comidas rapidas;la cruz;1;3.0;16/02/2018;7000000;microempresarial
328;femenino;servicio;peluqueria;robledo;3;7.0;15/07/2016;6890000;microempresarial
329;FEMENINO;comercio;venta de calzado;picachito;1;6.0;9/05/2018;4000000;microempresarial
330;femenino;comercio;tienda;la pradera;2;13.0;13/09/2017;4400000;credioportuno
331;masculino;comercio;variedades;playon de los ;1;2.0;9/02/2018;$ 7,000,000.00;microempresarial
332;masculino;comercio;billares;cabecera san cristobal;02;60.0;22/09/2016;6890000;microempresarial
333;femenino;comercio;fabrica de alimentos;villa del socorro;2;2.0;14/09/2018;4000000;microempresarial
334;masculino;comercio;licorera;robledo;2;7.0;29/03/2017;7377000;microempresarial
335;femenino;COMERCIO;cafeteria;cabecera_san_antonio_;3;80.0;31/01/2019;7000000;microempresarial
336;femenino;servicio;comidas rapidas;doce de octubre no.1;2;6.0;9/02/2018;6000000;microempresarial
337;femenino;comercio;variedades;san javier no.1;1;13.0;19/11/2016;6800000;microempresarial
338;masculino;servicio;fabrica de ;robledo;2;7.0;9/08/2016;$ 6,890,000.00;microempresarial
339;femenino;servicio;peluqueria;cabecera san cristobal;2;60.0;18/08/2017;$ 4,000,000.00;microempresarial
340;femenino;servicio;peluqueria;aranjuez;2;4.0;25/07/2018;3500000;microempresarial
341;femenino;comercio;tienda;la libertad;2;8.0;27/06/2016;4000000;microempresarial
342;femenino;comercio;licorera;buenos aires;1;9.0;23/04/2018;3000000;microempresarial
343;femenino;comercio;TIENDA;manrique central no. 2;2;3.0;30/01/2018;4000000;Microempresarial
344;femenino;servicio;miscelanea;campo_valdes_no._1;3;4.0;6/07/2016;6000000;microempresarial
345;masculino;industria;fabrica de productos ;robledo;1;7.0;26/10/2016;4000000;microempresarial
346;FEMENINO;comercio;panaderia;tejelo;3;5.0;20/02/2018;7800000;microempresarial
347;femenino;Comercio;variedades;Doce De Octubre No.1;2;6.0;2019/01/25;2000000;microempresarial
348;femenino;comercio;papeleria;campo valdes no. 1;3;4.0;5/04/2018;7800000;microempresarial
349;masculino;comercio;tienda;enciso;2;8.0;16/02/2016;6000000;microempresarial
350;masculino;industria;fabrica de ;enciso;3;8.0;6/06/2017;5000000;Microempresarial
351;femenino;industria;fabrica de ;boston;3;10.0;19/04/2017;20000000;microempresarial
352;femenino;comercio;tienda;villa niza;2;2.0;25/04/2018;7000000;microempresarial
353;femenino;comercio;variedades;robledo;2;7.0;18/07/2017;7377000;microempresarial
354;femenino;comercio;variedades;guayabal;03;15.0;3/02/2017;6890000;microempresarial
355;femenino;comercio;tienda;cabecera san cristobal;01;60.0;5/02/2018;4000000;microempresarial
356;masculino;comercio;tienda;el salvador;2;9.0;5/06/2017;7000000;microempresarial
357;femenino;industria;fabrica de ;manrique central no. 2;3;3.0;19/05/2017;6000000;microempresarial
358;femenino;comercio;variedades;ARANJUEZ;2;4.0;9/05/2017;4000000;microempresarial
359;femenino;comercio;variedades;llanaditas;2;8.0;6/02/2018;6000000;microempresarial
360;femenino;Comercio;restaurante;playon de los ;2;2.0;6/02/2017;3000000;microempresarial
361;masculino;comercio;fabrica de helados;manrique central no. 1;3;4.0;13/12/2018;6500000;microempresarial
362;masculino;comercio;distribuidora de ;cabecera san cristobal;1;60.0;28/02/2018;7800000;MICROEMPRESARIAL
363;masculino;servicio;taller de mecanica;toscana;3;5.0;26/10/2016;6890000;microempresarial
364;femenino;comercio;variedades;campo valdes no. 1;2;4.0;24/05/2018;7800000;microempresarial
365;femenino;comercio;variedades;guayabal;3;15.0;7/03/2018;7000000;microempresarial
366;femenino;comercio;variedades;santo domingo savio ;1;1.0;22/06/2018;7800000;microempresarial
367;femenino;industria;fabrica de ;calasanz;3;12.0;16/12/2016;6890000;MICROEMPRESARIAL
368;femenino;servicio;peluqueria;castilla;2;5.0;4/07/2017;2000000;microempresarial
369;femenino;SERVICIO;Fabrica De ;villatina;1;8.0;15/07/2016;3000000;microempresarial
370;femenino;comercio;comidas rapidas;enciso;2;8.0;7/03/2018;3000000;microempresarial
371;masculino;comercio;variedades;alfonso lopez;3;5.0;23/05/2017;$ 7,000,000.00;microempresarial
372;femenino;comercio;tienda;granizal;2;1.0;26/09/2017;7300000;microempresarial
373;masculino;COMERCIO;tienda;moravia;1;4.0;26/02/2018;650000;microempresarial
374;Femenino;servicio;Comidas Rapidas;moravia;1;4.0;19/11/2016;1000000;microempresarial
375;femenino;comercio;tienda;san javier no.2;2;13.0;2019/02/21;8200000;microempresarial
376;femenino;servicio;peluqueria;buenos aires;2;9.0;21/03/2017;5000000;microempresarial
377;femenino;comercio;variedades;el progreso no.2;1;6.0;26/09/2017;5000000;microempresarial
378;masculino;industria;marroquineria;san javier no.1;3;13.0;25/02/2016;1800000;microempresarial
379;masculino;industria;fabrica de ;robledo;3;7.0;19/10/2017;2000000;microempresarial
380;FEMENINO;servicio;Fabrica De Ceramica;doce_de_octubre_no.1;2;6.0;17/08/2016;6000000;microempresarial
381;femenino;comercio;fabrica de ;popular;2;1.0;17/01/2017;7300000;microempresarial
382;femenino;comercio;variedades;cabecera san antonio ;2;80.0;2018/08/14;7800000;microempresarial
383;femenino;industria;fabrica de velas;aranjuez;3;4.0;20/05/2016;1500000;microempresarial
384;masculino;industria;fabrica de ;manrique central no. 1;2;4.0;12/10/2017;6000000;microempresarial
385;femenino;industria;fabrica de ;castilla;2;5.0;17/05/2016;5000000;microempresarial
386;masculino;comercio;granero;santa cruz;1;2.0;22/05/2017;7377000;microempresarial
387;femenino;Industria;fabrica_de_;la-francia;2;2.0;4/07/2018;7800000;Microempresarial
388;masculino;comercio;variedades;CABECERA_SAN_ANTONIO_;3;80.0;27/07/2017;4000000;microempresarial
389;masculino;comercio;fabrica de ;manrique oriental;3;3.0;18/04/2018;7800000;microempresarial
390;femenino;comercio;almacen de ropa en ;buenos aires;3;9.0;17/11/2017;7377000;microempresarial
391;femenino;comercio;variedades;boston;3;10.0;2017/02/1;7370000;microempresarial
392;masculino;comercio;tienda;trinidad;3;15.0;3/11/2017;4000000;microempresarial
393;femenino;comercio;Tienda;enciso;1;8.0;26/04/2016;6500000;microempresarial
394;femenino;comercio;tienda naturista;santo domingo savio ;1;1.0;6/11/2018;7000000;Microempresarial
395;femenino;comercio;comidas rapidas;doce de octubre no.1;1;6.0;27/10/2017;7370000;microempresarial
396;femenino;comercio;tienda;villa hermosa;3;8.0;21/08/2018;4000000;microempresarial
397;femenino;servicio;peluqueria;guayabal;3;15.0;28/07/2017;7000000;microempresarial
398;masculino;servicio;barberia;miranda;2;4.0;18/10/2018;7000000;microempresarial
399;femenino;comercio;variedades;cabecera san antonio ;2;80.0;5/06/2018;7800000;microempresarial
400;femenino;comercio;almacen de ropa en ;castilla;2;5.0;11/10/2016;$ 3,500,000.00;microempresarial
401;masculino;industria;fabrica de ;la floresta;3;12.0;21/04/2016;6890000;microempresarial
402;masculino;SERVICIO;panaderia;cabecera san cristobal;2;60.0;7/07/2017;7300000;microempresarial
403;femenino;comercio;comidas rapidas;san pablo;2;1.0;5/03/2018;7800000;microempresarial
404;masculino;industria;Fabrica De ;san javier no.1;3;13.0;2019/05/20;6000000;microempresarial
405;femenino;comercio;miscelanea;robledo;3;7.0;5/09/2017;7300000;microempresarial
406;femenino;comercio;fabrica de alimentos;castilla;2;5.0;3/04/2018;3000000;microempresarial
407;femenino;industria;fabrica de ;san javier no.1;1;13.0;24/09/2018;6000000;microempresarial
408;femenino;comercio;variedades;granizal;2;1.0;2018/06/6;7800000;microempresarial
409;femenino;servicio;comidas rapidas;castilla;3;5.0;5/05/2016;6890000;microempresarial
410;masculino;industria;fabrica de ;la francia;2;2.0;2018/11/20;$ 7,800,000.00;microempresarial
411;femenino;servicio;Peluqueria;san javier no.1;1;13.0;15/06/2017;7370000;microempresarial
412;masculino;servicio;mantenimiento en ;castilla;3;5.0;1/02/2017;7200000;microempresarial
413;femenino;industria;fabrica de ;andalucia;2;2.0;11/07/2018;1500000;microempresarial
414;femenino;comercio;cafeteria;belen;2;16.0;20/10/2016;4130000;microempresarial
415;masculino;agropecuaria;sembrados;CABECERA-SAN-CRISTOBAL;2;60.0;20/10/2017;7300000;microempresarial
416;femenino;comercio;tienda de helados;aranjuez;2;4.0;6/05/2019;6000000;microempresarial
417;femenino;comercio;peluqueria;manrique central no. 2;2;3.0;1/03/2018;3000000;microempresarial
418;masculino;INDUSTRIA;ebanistaria;aranjuez;1;4.0;20/10/2017;7370000;microempresarial
419;femenino;comercio;tienda;buenos aires;2;9.0;5/03/2019;6000000;microempresarial
420;femenino;comercio;almacen de ropa en ;la francia;2;2.0;12/12/2017;6500000;microempresarial
421;masculino;comercio;variedades;san javier no.1;3;13.0;21/02/2018;7377000;microempresarial
422;femenino;servicio;peluqueria;OLAYA HERRERA;1;7.0;24/02/2017;7000000;microempresarial
423;femenino;comercio;variedades;robledo;2;7.0;2018/06/15;2000000;microempresarial
424;femenino;industria;fabrica de ;cabecera san cristobal;2;60.0;25/07/2018;2000000;microempresarial
425;femenino;servicio;cafe e internet;moravia;1;4.0;12/04/2018;2500000;microempresarial
426;masculino;servicio;barberia;robledo;3;7.0;14/09/2018;5500000;microempresarial
427;masculino;comercio;restaurante;san javier no.1;2;13.0;21/09/2018;7800000;microempresarial
428;femenino;comercio;variedades;;3;5.0;11/02/2019;8281000;microempresarial
429;masculino;comercio;variedades;barrio caicedo;3;9.0;5/05/2016;5000000;microempresarial
430;femenino;comercio;fabrica de calzado;villa niza;1;2.0;13/02/2018;4000000;microempresarial
431;femenino;industria;fabrica de ;moravia;2;4.0;24/05/2018;5000000;microempresarial
432;femenino;comercio;tienda;santa cruz;1;2.0;22/06/2018;7500000;microempresarial
433;femenino;COMERCIO;comidas rapidas;pedregal;3;6.0;11/04/2018;7000000;microempresarial
434;femenino;comercio;variedades;moravia;1;4.0;16/03/2016;6000000;microempresarial
435;masculino;comercio;tienda;13 de noviembre;1;8.0;20/01/2017;$ 6,000,000.00;microempresarial
436;masculino;servicio;cafe e internet;robledo;2;7.0;9/07/2018;6000000;microempresarial
437;femenino;industria;fabrica de ;boyaca;3;5.0;5/07/2017;7377000;microempresarial
438;femenino;comercio;distribuidora_de_;belen;1;16.0;24/04/2019;7000000;microempresarial
439;masculino;servicio;lavanderia;san javier no.2;1;13.0;28/03/2016;6000000;microempresarial
440;femenino;comercio;lavanderia;castilla;3;5.0;5/07/2018;7800000;microempresarial
441;femenino;servicio;fabrica de juegos ;granizal;2;1.0;8/03/2018;2000000;microempresarial
442;masculino;Servicio;recreativo-educativo;belen;3;16.0;16/09/2016;6890000;microempresarial
443;masculino;comercio;distribuidora de ;manrique central no. 1;3;4.0;24/04/2018;5000000;microempresarial
444;femenino;industria;fabrica de calzado;santo domingo savio ;1;1.0;19/05/2017;7300000;microempresarial
445;femenino;COMERCIO;ferreteria;13 de noviembre;01;8.0;1/03/2017;7377000;microempresarial
446;masculino;comercio;tienda;tejelo;3;5.0;12/09/2018;5000000;microempresarial
447;femenino;comercio;papeleria;villa guadalupe;2;1.0;30/11/2016;6890000;microempresarial
448;femenino;comercio;variedades;boston;03;10.0;5/09/2018;7800000;microempresarial
449;femenino;industria;fabrica_de_;robledo;1;7.0;22/01/2019;7800000;microempresarial
450;femenino;servicio;organización y ;cabecera san cristobal;2;60.0;11/05/2016;5000000;microempresarial
451;femenino;comercio;variedades;santo domingo savio ;1;1.0;23/10/2017;4000000;microempresarial
452;masculino;comercio;tienda;belen;2;16.0;2017/10/12;7200000;microempresarial
453;femenino;;miscelanea;popular;1;1.0;26/10/2016;4000000;microempresarial
454;masculino;comercio;restaurante;enciso;1;8.0;19/10/2016;4000000;microempresarial
455;femenino;comercio;variedades;calasanz;2;12.0;27/07/2017;5000000;microempresarial
456;femenino;comercio;Fabrica De Calzado;pedregal;3;6.0;3/10/2018;3500000;microempresarial
457;femenino;industria;fabrica de ;playon de los ;1;2.0;6/05/2019;3750000;microempresarial
458;masculino;comercio;tienda;san_javier_no.1;2;13.0;2017/07/28;6000000;microempresarial
459;femenino;industria;fabrica de ;buenos_aires;2;9.0;20/09/2018;7800000;microempresarial
460;femenino;industria;fabrica de ;robledo;2;7.0;22/02/2017;7000000;microempresarial
461;femenino;servicio;productos_de_belleza;cordoba;3;7.0;31/10/2017;23510000;empresarial ed. 
462;femenino;industria;fabrica de ;20 de julio;2;13.0;7/09/2016;3000000;microempresarial
463;masculino;industria;fabrica de ;campo valdes no. 1;2;4.0;4/05/2018;1800000;microempresarial
464;masculino;comercio;distribuidora de ;villa del socorro;2;2.0;17/12/2018;1500000;microempresarial
465;femenino;servicio;peluqueria;campo valdes no. 1;2;4.0;6/09/2017;7000000;microempresarial
466;femenino;comercio;peluqueria;robledo;1;7.0;30/05/2018;7000000;microempresarial
467;femenino;industria;fabrica de ;robledo;2;7.0;25/10/2016;$ 5,000,000.00;microempresarial
468;femenino;comercio;papeleria;san javier no.1;1;13.0;15/02/2018;6000000;microempresarial
469;femenino;comercio;tienda;manrique central no. 1;3;4.0;28/06/2017;7377000;microempresarial
470;femenino;comercio;almacen de ropa en ;santo domingo savio ;2;1.0;8/03/2018;3000000;microempresarial
471;femenino;COMERCIO;comidas rapidas;trinidad;3;15.0;22/11/2017;3000000;MICROEMPRESARIAL
472;masculino;comercio;ferreteria;Cabecera San Cristobal;2;60.0;11/08/2016;3000000;microempresarial
473;femenino;comercio;restaurante;manrique central no. 1;2;4.0;29/04/2019;3000000;microempresarial
474;femenino;industria;fabrica de ;;3;9.0;14/09/2018;7500000;microempresarial
475;femenino;comercio;almacen de ropa en ;belen;3;16.0;2018/07/25;5000000;microempresarial
476;femenino;servicio;variedades;la america;2;12.0;11/07/2017;5000000;microempresarial
477;masculino;industria;fabrica de ;castilla;2;5.0;1/08/2018;7800000;microempresarial
478;masculino;servicio;Variedades;girardot;3;5.0;7/07/2017;6000000;microempresarial
479;masculino;servicio;taller de mecanica;robledo;3;7.0;8/06/2017;20000000;empresarial ed. 
480;masculino;comercio;variedades;buenos aires;2;9.0;8/08/2017;5000000;Microempresarial
481;femenino;servicio;comidas rapidas;villa guadalupe;2;1.0;20/05/2016;$ 6,890,000.00;microempresarial
482;femenino;servicio;peluqueria;BELEN;2;16.0;12/07/2017;7000000;microempresarial
483;masculino;servicio;recreativo-educativo;aranjuez;3;4.0;17/05/2017;7377000;microempresarial
484;femenino;industria;FABRICA DE ;popular;2;1.0;17/04/2018;7800000;MICROEMPRESARIAL
485;masculino;servicio;comidas rapidas;doce de octubre no.1;2;6.0;18/07/2017;7370000;microempresarial
486;femenino;comercio;miscelanea;cabecera san antonio ;3;80.0;17/02/2016;5000000;microempresarial
487;femenino;INDUSTRIA;fabrica de ;doce de octubre no.1;2;60.0;4/06/2019;7000000;microempresarial
488;masculino;industria;variedades;el salvador;3;9.0;25/05/2018;7000000;microempresarial
489;masculino;comercio;almacen de ropa en ;juan xxiii la quiebra;2;13.0;4/02/2019;8200000;microempresarial
490;femenino;industria;fabrica de ;belen;2;16.0;16/05/2018;7800000;microempresarial
491;masculino;comercio;almacen de ropa en ;belen;2;16.0;24/05/2017;5000000;microempresarial
492;femenino;industria;fabrica de ;belencito;2;13.0;18/10/2017;2800000;microempresarial
493;femenino;industria;fabrica de ;enciso;3;8.0;15/03/2019;$ 8,281,160.00;microempresarial
494;femenino;comercio;variedades;playon de los ;2;2.0;23/11/2016;4130000;Microempresarial
495;masculino;comercio;deposito de ;robledo;2;7.0;6/02/2018;7800000;microempresarial
